"SMILES","EXTERNALID","N","INTRODUCER","MODIFIER","AMES {measured}","COMMENTS"
"COC1=CC=C2N=C3C4=CC=CC5=CC=CC(C3=CC2=C1)=C45","-","403","midnighter","published","active","-"
"ClC(Cl)(Cl)C#N","-","404","midnighter","published","active","-"
"OC1=CC=CC2=C1C(=O)C=CC2=O","-","405","midnighter","published","active","-"
"O=C1OC2=CC=C(C=C2C2=CC=CC=C12)N(=O)=O","-","406","midnighter","published","active","-"
"ClC1=CC=C(CN2C(\C=N\OCC3=CC=CC=C3N(=O)=O)=NC3=CC(=CC=C23)N(=O)=O)C(Cl)=C1","-","407","midnighter","published","active","-"
"C[C@H]1O[C@H]1C","-","408","midnighter","published","active","-"
"N[C@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O","-","409","midnighter","published","active","-"
"C[C@@H](O)C1=CC=C2C=CC3=C4C(C=CC1=C24)=CC=C3","-","410","midnighter","published","active","-"
"OC1=NC=C(F)C(O)=N1","-","411","midnighter","published","inactive","-"
"OC(=O)C1=CC=C(Cl)C=C1Cl","-","312","midnighter","published","inactive","-"
"CC(=O)NC1=CC=C2C(CC3=CC(NC(C)=O)=CC=C23)=C1","-","313","midnighter","published","active","-"
"CN(C)C1=CC=C(C=C1)C1CC2(C)C(CCC2(O)\C=C\CO)C2CCC3=CC(=O)CCC3=C12","-","314","midnighter","published","inactive","-"
"CN1C(N)=NC2=C1C(C)=CC1=NC=C(C)N=C21","-","315","midnighter","published","active","-"
"CC(C)CC(NC(=O)COC1=CC=C(Cl)C=C1Cl)C(O)=O","-","316","midnighter","published","inactive","-"
"CC1=CC=C(O)C(N)=C1","-","317","midnighter","published","active","-"
"ClCC1=CC(=O)OC1","-","318","midnighter","published","active","-"
"NC1=CC=C(C=C1)C1=CC(Cl)=C(N)C(Cl)=C1","-","319","midnighter","published","active","-"
"COC1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC=C5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O","-","320","midnighter","published","inactive","-"
"COC1=CC(N=NC2=CC=C(N)C=C2)=C(C)C=C1N=NC1=C(O)C2=C(C=CC(N)=C2)C=C1S(O)(=O)=O","-","321","midnighter","published","active","-"
"CCOC(=O)N(CCOC(C)=O)N=O","-","322","midnighter","published","active","-"
"NC1=C(Cl)C=C(C=C1N(=O)=O)N(=O)=O","-","323","midnighter","published","active","-"
"CC1=CC2=C3C(C=CC4=C3C1=CC=C4)=C1C=CC=CC1=C2","-","324","midnighter","published","active","-"
"CCOC1=CC=CC=C1N","-","325","midnighter","published","inactive","-"
"CCOP(=O)(OCC)O\C(=C/Br)C1=CC=C(Cl)C=C1Cl","-","326","midnighter","published","inactive","-"
"O=C1NCCN1C1=NC=CS1","-","327","midnighter","published","active","-"
"CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CO1","-","328","midnighter","published","inactive","-"
"OC1C(O)C2=C(Cl)C3=C(C=CC=C3)C=C2C2=CC=CC=C12","-","329","midnighter","published","inactive","-"
"OC1=CC2=C3C(C=CC4=C3C1=C(C=C4)N(=O)=O)=CC=C2","-","330","midnighter","published","active","-"
"ClC1=CC2=C(SN=C2C(Cl)=C1)\N=C\C1=CC=C(C=C1)N(=O)=O","-","331","midnighter","published","active","-"
"OCC1=C(C=CC=C1N(=O)=O)N(=O)=O","-","332","midnighter","published","inactive","-"
"N#CC(C#N)=C(C#N)C#N","-","333","midnighter","published","inactive","-"
"CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N3CCNC(C)C3)C(F)=C12","-","334","midnighter","published","active","-"
"C\C1=C\CCC(=C)[C@@H]2CC(C)(C)[C@@H]2CC1","-","335","midnighter","published","inactive","-"
"OC1C(O)C2=C3C(C=CC4=C3C1=CC=C4)=CC1=C2C=CC=C1","-","336","midnighter","published","active","-"
"CCOP(=S)(OCC)OCCSCC","-","337","midnighter","published","active","-"
"NC1=CC=C(N=NC2=CC(=CC=C2)N=NC2=CC=C(N)C=C2N)C(N)=C1","-","338","midnighter","published","active","-"
"CC(=O)C(Cl)(Cl)Cl","-","339","midnighter","published","active","-"
"CC1=CC(O)=C(C=C1SC1=CC(=C(O)C=C1C)C(C)(C)C)C(C)(C)C","-","340","midnighter","published","inactive","-"
"NC1C2=CC=CC=C2C2=CC=CC=C12","-","341","midnighter","published","inactive","-"
"CC1=CNC=N1","-","342","midnighter","published","inactive","-"
"CCCC[C@@H](CC)CN","-","343","midnighter","published","inactive","-"
"C([C@H]1CO1)C1=CC=C(CC2=CC=CC=C2)C=C1","-","344","midnighter","published","active","-"
"NS(=O)(=O)C1=CC2=C(NC=NS2(=O)=O)C=C1Cl","-","345","midnighter","published","inactive","-"
"O1[C@@H]2[C@H]1C1=C(C3=CC=CC=C23)C2=C(C=CC=C2)C2=C1C=CC=C2","-","346","midnighter","published","active","-"
"CC1(C)[C@@H]2CC[C@@H](C2)C1=C","-","347","midnighter","published","inactive","-"
"CC(C)[C@@H]1CC[C@@H](C)CC1=O","-","348","midnighter","published","active","-"
"CC(=O)NC1=CC=C2C=CC=NC2=C1","-","349","midnighter","published","active","-"
"O[C@@H]1CC2=CC3=C4C(C=CC5=C4C2=C1C=C5)=CC=C3","-","350","midnighter","published","active","-"
"CC(C)CC[C@@H](C)NC1=CC=C(N[C@H](C)CCC(C)C)C=C1","-","351","midnighter","published","inactive","-"
"CC(=O)NC1=C2C=C(Cl)C=CC2=NS1","-","352","midnighter","published","active","-"
"OC(=O)C1=CC(Cl)=CC(Cl)=C1","-","353","midnighter","published","inactive","-"
"ClC(=C)C=C","-","354","midnighter","published","inactive","-"
"CC1=CC=C(C=C1)S(=O)(=O)OCC1CO1","-","355","midnighter","published","active","-"
"C\C(\C=C\C=C(/C)\C=C\C1=C(C)C(=O)CCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C(=O)CCC1(C)C","-","356","midnighter","published","inactive","-"
"CC1=CC=C(C=C1N(=O)=O)N=[N+](O)C1=CC=C(C)C(=C1)N(=O)=O","-","357","midnighter","published","inactive","-"
"NC1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(N)C=C1","-","358","midnighter","published","inactive","-"
"CS(=O)(=O)OCCCNCCCOS(C)(=O)=O","-","359","midnighter","published","active","-"
"COC1=NSC2=C1C=C(C=C2)N(=O)=O","-","360","midnighter","published","active","-"
"C=CC=C","-","361","midnighter","published","active","-"
"CN1SC(Cl)=CC1=O","-","262","midnighter","published","active","-"
"ClC1=CC=CC(Br)=C1","-","263","midnighter","published","inactive","-"
"CC(C)C1=CC=CC=C1","-","264","midnighter","published","inactive","-"
"NC(=O)C=C","-","265","midnighter","published","inactive","-"
"FC(F)(F)C1=CC=C(Cl)C(=C1)N(=O)=O","-","266","midnighter","published","inactive","-"
"CC1NC(CC2=C1NC1=C2C=CC=C1)C(O)=O","-","267","midnighter","published","inactive","-"
"CC1=NC2=C(S1)C=CC=C2","-","268","midnighter","published","inactive","-"
"O=NN1CCSC1","-","269","midnighter","published","active","-"
"CC12OC1C1CCCCC1C1=CC=CC=C21","-","270","midnighter","published","inactive","-"
"CCCCOC1=CC2=C(CCC2=O)C2=C1C1=C(C=CC=C1)C=C2","-","271","midnighter","published","inactive","-"
"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N(N=O)C1=CC=C(C=C1)N(=O)=O","-","272","midnighter","published","active","-"
"Cl[C@@H]1CO1","-","273","midnighter","published","active","-"
"NC1=CC=C(\C=C\C2=CC=C(N)C=C2)C=C1","-","274","midnighter","published","active","-"
"CC(C)NC1=NC(N)=NC(Cl)=N1","-","275","midnighter","published","inactive","-"
"CC[C@@H](C)COC(=O)\C=C\C1=CC=C(C=C1)\N=C\C1=CC=C(OC)C=C1","-","276","midnighter","published","active","-"
"O=N(=O)C1=CC=CC2=C1N=CC=C2","-","277","midnighter","published","active","-"
"OC1C=CC2=NC=CC=C2C1O","-","278","midnighter","published","inactive","-"
"CC1=CC=C2N=CC=CC2=C1","-","279","midnighter","published","active","-"
"C1OC11CCCCC1","-","280","midnighter","published","inactive","-"
"C1CC[C@@H]2O[C@@H]2C1","-","281","midnighter","published","active","-"
"CC1=CC(C)=CC(C)=C1","-","282","midnighter","published","inactive","-"
"ClC1=CC=CC=C1N(=O)=O","-","283","midnighter","published","active","-"
"CC1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C2=C1C=CC=C2","-","284","midnighter","published","active","-"
"COP(=S)(OC)SCN1N=NC2=CC=CC=C2C1=O","-","285","midnighter","published","active","-"
"OC(=O)CN(CC(O)=O)N=O","-","286","midnighter","published","active","-"
"O=N(=O)C1=CC2=C3C(C=CC4=CC(=CC(C=C2)=C34)N(=O)=O)=C1","-","287","midnighter","published","active","-"
"COC(=O)C(=C\C1=CC=CO1)\N(=O)=O","-","288","midnighter","published","inactive","-"
"CC(=O)NNC(=O)C1=CC=CC=N1","-","289","midnighter","published","inactive","-"
"ClC1C(=O)NC(=O)C1=C(Cl)Cl","-","290","midnighter","published","active","-"
"CN1C(N)=NC2=C1C=CC1=NC=C(C)N=C21","-","291","midnighter","published","active","-"
"FC1=CC=CC2=C1C1=C(C=C2)N=CC=C1","-","292","midnighter","published","active","-"
"CC(=O)C1(O)CC(O)C2=C(O)C3=C(C(O)=C2C1)C(=O)C1=CC=CC(O)=C1C3=O","-","293","midnighter","published","active","-"
"CC(C)COC(=O)C(=C)C#N","-","294","midnighter","published","inactive","-"
"CC(=O)OCC1=CC=C(C=C1)N(=O)=O","-","295","midnighter","published","active","-"
"CC(=O)O[C@H]1[C@H](O)[C@@H]2O[C@H]3C=C(C)C(=O)[C@H](O)[C@@]3(CO)[C@@]1(C)[C@@]21CO1","-","296","midnighter","published","inactive","-"
"O=C(NC1=CC=CC=C1)C1CO1","-","297","midnighter","published","active","-"
"CC1=CC[C@H]2[C@H](C1)[C@H](CC=C2C)C(C)(C)C","-","298","midnighter","published","inactive","-"
"COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O","-","299","midnighter","published","active","-"
"O=N(=O)C1=CC=C2C3=C4C(C=CC=C4C4=C2C1=CC=C4)=CC=C3","-","300","midnighter","published","active","-"
"CN1C=NC(=C1SC1=C2N=CN=C2N=CN1)N(=O)=O","-","301","midnighter","published","active","-"
"CCC1=CC=CC(CC)=C1NC(C)=O","-","302","midnighter","published","inactive","-"
"NC1=NC(=O)N(C=C1)[C@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]1O","-","303","midnighter","published","inactive","-"
"O=N(=O)C1=C(N=CN1)C1=CC=CC=C1","-","304","midnighter","published","active","-"
"CCCC(=O)OCCC(C)C","-","305","midnighter","published","inactive","-"
"CN(C)C1=CC=C(C=C1)N=NC1=CC=CC=C1C(O)=O","-","306","midnighter","published","active","-"
"OS(=O)(=O)C1=CC=C(C=C1N(=O)=O)N(=O)=O","-","307","midnighter","published","inactive","-"
"CCOCN1C=C(F)C(=O)N(C(=O)C2=CC=CC(=C2)C(=O)OC2=NC(OC(=O)C3=CC=CC=C3)=CC=C2C#N)C1=O","-","308","midnighter","published","inactive","-"
"ClC(Cl)=C(Cl)C=O","-","309","midnighter","published","active","-"
"NC(=O)N\N=C\C(O)=O","-","310","midnighter","published","inactive","-"
"FC1=CN=C2C=CC3=C(C=CC=C3)C2=C1","-","311","midnighter","published","active","-"
"CC(=O)C1=CC=C2NC3=C(C2=C1)C(C)=C(C=C3C)N(=O)=O","-","212","midnighter","published","active","-"
"Cl\C=C(\Cl)SCC1=CC=CC=C1","-","213","midnighter","published","active","-"
"COC(=O)C(Cl)Cl","-","214","midnighter","published","active","-"
"COC1=CC(=CC=C1N(=O)=O)N=NC1=CC=CC=C1","-","215","midnighter","published","active","-"
"CCCCNC(=O)N1C(NC(=O)OC)=NC2=C1C=CC=C2","-","216","midnighter","published","inactive","-"
"COC1=CC=C2N=C(N)SC2=C1","-","217","midnighter","published","active","-"
"NC(=O)N(CCO)N=O","-","218","midnighter","published","active","-"
"CC1=CC(=O)OC2=CC3=C(C=C12)C1(C)OOC1(C)O3","-","219","midnighter","published","active","-"
"O=N(=O)C1=CC=C2C(=C1)C1=C(C=CC=C1)C=C2N(=O)=O","-","220","midnighter","published","active","-"
"COC1=CC2=C3C(CC4=CC5=C(OCO5)C=C4C3=C1O)N(C)CC2","-","221","midnighter","published","inactive","-"
"CCCCCCCC(=O)NC1=C2C=CC=CC2=NS1","-","222","midnighter","published","inactive","-"
"COC1=CC=C(O)C2=C1OC1=C3C4CCOC4OC3=CC(OC)=C1C2=O","-","223","midnighter","published","inactive","-"
"ClC1=CC=CC=C1C(=O)\N=C1/SN(C(=O)C2=CC=CC=C2Cl)C2=CC=C(C=C12)N(=O)=O","-","224","midnighter","published","active","-"
"CC(C)(C)OO","-","225","midnighter","published","active","-"
"ClC(Cl)=C1OC(=O)C(Cl)=C1","-","226","midnighter","published","active","-"
"O=C1CCCN1C1=NC=C(S1)N(=O)=O","-","227","midnighter","published","active","-"
"CN1C(NO)=NC2=C1C=C(C=N2)C1=CC=CC=C1","-","228","midnighter","published","active","-"
"CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1","-","229","midnighter","published","inactive","-"
"CC1=CC(O)=C2C(O)=C3C(=O)C4C(O)C5C6C(O)C(C(=O)C7=C(O)C8=C(O)C=C(C)C(O)=C8C(=O)C467)C35C(=O)C2=C1O","-","230","midnighter","published","inactive","-"
"NC(=O)CNC(=O)N(CCCl)N=O","-","231","midnighter","published","active","-"
"CC(C)(C)C1=CC=C(C=C1)C1=CC=C(C=C1)N(=O)=O","-","232","midnighter","published","inactive","-"
"CCCOP(=S)(OCCC)OP(=S)(OCCC)OCCC","-","233","midnighter","published","inactive","-"
"CC1=CC(N)=C(C)C2=C1NC1=C2C=CC=C1","-","234","midnighter","published","active","-"
"CC(COC(=O)C1=CC=CC=C1)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1","-","235","midnighter","published","inactive","-"
"CC12OOC1(C)C1=CC=C3C=CC=NC3=C1O2","-","236","midnighter","published","inactive","-"
"CC(C)CCOC(C)=O","-","237","midnighter","published","inactive","-"
"CCCCCCCCCCCCCCCCCC(=O)OCC1=CC=C2C1=C[C@@H](CC=C2C)C(C)=C","-","238","midnighter","published","active","-"
"COC1=CC=C2C3=CC=C4C=C5OCOC5=CC4=C3N(C)C(=O)C2=C1OC","-","239","midnighter","published","active","-"
"CC1=CC=C(C=C1)C(=O)ON(OCC1=CC=CC=C1)C(=O)C1=CC=CC=C1","-","240","midnighter","published","active","-"
"N#[N]=NC1=NC2=C(N1)C=CC=C2","-","241","midnighter","published","active","-"
"IC1=CC=C(C=C1)[N+]1=NC(=NN1C1=CC=C(C=C1)N(=O)=O)C1=CC=CC=C1","-","242","midnighter","published","inactive","-"
"OCC1=CC=C(Cl)C=C1","-","243","midnighter","published","inactive","-"
"CC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C","-","244","midnighter","published","inactive","-"
"COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C(CC(O)(C3)C(=O)CO)OC3CC(C(O)C(C)O3)N(C)C)C(O)=C1C2=O","-","245","midnighter","published","active","-"
"CN(C)CCCNC1=C2C=CC=CC2=NC2=C1C(=CC=C2N(CCOC(C)=O)CCOC(C)=O)N(=O)=O","-","246","midnighter","published","active","-"
"ONC1=CC=C(C=C1)C1=CC=CC=C1","-","247","midnighter","published","active","-"
"OS(=O)(=O)C1=CC=CC=C1","-","248","midnighter","published","inactive","-"
"O=N(=O)C1=CC=C2C(=C1)C(=CC1=C2C(=CC=C1)N(=O)=O)N(=O)=O","-","249","midnighter","published","active","-"
"CC1=CC=C(C=C1)C(=C\C=C\C1=CC=CC=C1N(=O)=O)\C#N","-","250","midnighter","published","active","-"
"CC(=O)C1=CC=C2OC3(CC3)C(=O)C2=C1","-","251","midnighter","published","inactive","-"
"CC(=O)O[C@H]1C[C@H](CC=C1C)C(C)=C","-","252","midnighter","published","inactive","-"
"ONC1=CC=C(Cl)C(Cl)=C1","-","253","midnighter","published","inactive","-"
"NC(=O)NNC(N)=O","-","254","midnighter","published","inactive","-"
"OC1CCN(CC1)N=O","-","255","midnighter","published","active","-"
"COC1=CC=C2C(=C1)C(=O)C1=C(OC)C(OC)=CC3=C1C2=NC=C3","-","256","midnighter","published","active","-"
"CN1C(=NC=C1N(=O)=O)C1=NN=C(N)S1","-","257","midnighter","published","active","-"
"CN[C@H]1C[C@@H](O[C@H]2C[C@](O)(CC3=C(O)C4=C(C(O)=C23)C(=O)C2=C(OC)C=CC=C2C4=O)C(C)=O)O[C@@H](C)[C@@H]1O","-","258","midnighter","published","active","-"
"CCCCN(N)CCCC","-","259","midnighter","published","inactive","-"
"CC1=C(C)C2=C(N=C3C=CC=CC3=C2Cl)C2=C1C=CC=C2","-","260","midnighter","published","active","-"
"NC1=CC=C(N)C2=C1C(=O)C1=CC=CC=C1C2=O","-","261","midnighter","published","active","-"
"CC(=O)C1=C(C=C(N1N(=O)=O)N(=O)=O)N(=O)=O","-","162","midnighter","published","active","-"
"FC1=CC=C2C=CC=NC2=C1F","-","163","midnighter","published","active","-"
"NC1=C2C=C(Cl)C=CC2=NS1","-","164","midnighter","published","active","-"
"OC1=CC=CC2=C3C=C4C=CC=CC4=CC3=C3C=CC=CC3=C12","-","165","midnighter","published","active","-"
"O=C1NC=NC(=O)N1","-","166","midnighter","published","inactive","-"
"BrC1=CC=C(C=C1)C(=C\C=C\C1=CC=CC=C1N(=O)=O)\C#N","-","167","midnighter","published","active","-"
"CC1=CC=CC(=C1)C(O)=O","-","168","midnighter","published","inactive","-"
"COC1=CC(OC)=C(\C=C\C)C=C1OC","-","169","midnighter","published","active","-"
"NN1C(=O)C2=CC=CC=C2C1=O","-","170","midnighter","published","inactive","-"
"NC1=CC2=NC3=C(C=CC=C3)N=C2C=C1N","-","171","midnighter","published","active","-"
"CC(C)CCNC1=C2C=CC=CC2=NS1","-","172","midnighter","published","inactive","-"
"CC1=CC=C2C=C3C(C4OC4C4=CC=CC=C34)=C3CCC1=C23","-","173","midnighter","published","active","-"
"CC1=CC=C(C=C1N)C(O)=O","-","174","midnighter","published","active","-"
"COC1=CC=C2C(=O)C3=NC=CC4=C3C(=C(OC)C(OC)=C4)C2=C1","-","175","midnighter","published","inactive","-"
"CCCCN(C[C@H](O)CCO)N=O","-","176","midnighter","published","active","-"
"CC1=C(N)C=CC=C1N=[N+](O)C1=CC=CC(N)=C1C","-","177","midnighter","published","active","-"
"CC(=O)O[C@@H]1[C@]2(C)C[C@]2(C=O)C(C=O)=C2CC(C)(C)C[C@]12O","-","178","midnighter","published","active","-"
"C1=CC=C2C(C=CC3=C2C=C2C=CC4=C(C=NC=C4)C2=C3)=C1","-","179","midnighter","published","active","-"
"COC1=CC=C(N)C(C)=C1","-","180","midnighter","published","active","-"
"O=C1C2=CC=CC=C2C(C2=CC=CC=C12)N(=O)=O","-","181","midnighter","published","inactive","-"
"OC1C2OC2C2=C(C=C3C=CC4=C5C(C=CC2=C35)=CC=C4)C1O","-","182","midnighter","published","active","-"
"CC1=NC=CN1","-","183","midnighter","published","inactive","-"
"ClC1=CN=C(OC2=CC=C(OC3=NC=C(Cl)C=C3Cl)C=C2)C(Cl)=C1","-","184","midnighter","published","inactive","-"
"CCCCCN(CCCCC)N=O","-","185","midnighter","published","active","-"
"O=N(=O)C1=CC=C2C=CC3=C4C(C=CC1=C24)=CC=C3N(=O)=O","-","186","midnighter","published","active","-"
"CC(C)CC(=O)OC1CC2(COC(C)=O)C(OC3C(O)C(OC(C)=O)C2(C)C32CO2)C=C1C","-","187","midnighter","published","active","-"
"CCCCCCCCCCCCCl","-","188","midnighter","published","inactive","-"
"CN1C(CC(=O)OCCCl)=C(C(O)=O)C2=C1C=CC=C2","-","189","midnighter","published","active","-"
"O=N(=O)C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1","-","190","midnighter","published","inactive","-"
"O=N(=O)C1=CC=C2NCCC2=C1","-","191","midnighter","published","active","-"
"OC1=CC=C(C2=C1C(=O)C1=C(C2=O)C(=CC=C1O)N(=O)=O)N(=O)=O","-","192","midnighter","published","active","-"
"OC1=C(NC2=C1C=CC=C2)C1=NC2=CC=CC=C2C1=O","-","193","midnighter","published","active","-"
"CC1=C(NO)C=C(C=C1N(=O)=O)N(=O)=O","-","194","midnighter","published","active","-"
"O=C1CCCC=C1","-","195","midnighter","published","inactive","-"
"CC1=CC=CC2=CC3=C(N=C12)C1=C(C=CC=C1)C=C3","-","196","midnighter","published","inactive","-"
"O=C1NCCN1\N=C\C1=CC=C(O1)N(=O)=O","-","197","midnighter","published","active","-"
"CC1CCC(CC1)NC(=O)N(CCCl)N=O","-","198","midnighter","published","active","-"
"CC12CCC3C(CCC4=CC(=O)NCCC34C)C1CCC2OC(=O)\C=C\C1=CC=CC(=C1)N(CCCl)CCCl","-","199","midnighter","published","inactive","-"
"COC1=CC(C)=CC2=C1C(O)=CC(=C2O)C1=C(C)C=C2C(O)=CC=C(O)C2=C1OC","-","200","midnighter","published","inactive","-"
"NC1=NC(=O)N(C=C1)C1C=C(CO)C(O)C1O","-","201","midnighter","published","inactive","-"
"NC1=C2N=C(N=C2N=CN1)C1=CC=C(C=C1)N(=O)=O","-","202","midnighter","published","active","-"
"OC1CCC(O)(CN(N=O)C(CC2=CC=CC=C2)C(O)=O)C(O)C1O","-","203","midnighter","published","inactive","-"
"O=CNC1=NC(=CS1)C1=CC=C(S1)N(=O)=O","-","204","midnighter","published","active","-"
"NC1=CC=CC2=C1CC1=CC=CC=C21","-","205","midnighter","published","active","-"
"O=NC1=C(N=CN1)C1=CC=CC=C1","-","206","midnighter","published","active","-"
"CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O","-","207","midnighter","published","active","-"
"CC1C2=CC=CC=C2C2=CC(C)=CC=C12","-","208","midnighter","published","active","-"
"COP(=O)(OC)N1CCOCC1","-","209","midnighter","published","inactive","-"
"CC1=CC(O)=C2C(=C1)C=C1C=CC=C(O)C1=C2O","-","210","midnighter","published","active","-"
"CC(C)=CCC\C(C)=C/COC(C)=O","-","211","midnighter","published","inactive","-"
"CC1=C(CSCCN=C(NCC#C)NC#N)N=CN1","-","112","midnighter","published","inactive","-"
"CC(C)(COC[C@H]1CO1)COC[C@H]1CO1","-","113","midnighter","published","active","-"
"N=C(NC1=CC=CC=C1)NC1=CC=CC=C1","-","114","midnighter","published","active","-"
"CCOC(=O)CC(C)O","-","115","midnighter","published","inactive","-"
"CCCCOC1=CC=C2N=C3C=C(Cl)C=CC3=C(NCCCN(CC)CCCl)C2=N1","-","116","midnighter","published","active","-"
"CC12CCCC3(OC1=O)C2CCC1CC(C)(CC(O)C31C)C=C","-","117","midnighter","published","inactive","-"
"CN1C2=C(N=C1N(=O)=O)N=CC(=C2)C1=CC=CC=C1","-","118","midnighter","published","active","-"
"OC1=CC=C(O)C2=C1C(=O)C=CC2=O","-","119","midnighter","published","active","-"
"CC(C)CC(=O)\N=C1/SN(C(=O)CC(C)C)C2=CC=C(C=C12)N(=O)=O","-","120","midnighter","published","active","-"
"C[C@@H]1C[C@H]2OC(=O)[C@]3(C)[C@H]2[C@@H](O[C@]3(C)O)[C@]2(C)[C@H]1C=CC2=O","-","121","midnighter","published","inactive","-"
"COC1=CC=C2OC3=CC(OC)=CC(O)=C3C(=O)C2=C1","-","122","midnighter","published","active","-"
"O=N(=O)C1=CC=C2C(SC3=C2C=CC=C3)=C1","-","123","midnighter","published","active","-"
"C1O[C@H]1[C@H]1CO1","-","124","midnighter","published","active","-"
"C1O[C@@H]1C1=CC2=C(C=CC=C2)C2=C1C=CC=C2","-","125","midnighter","published","active","-"
"CCC(=O)N(C1CCCC1N(C)C)C1=CC=C(Cl)C(Cl)=C1","-","126","midnighter","published","inactive","-"
"CN1C(=NC=C1N(=O)=O)C(O)C1=C(O)C(=CC(C)=C1)C(C)(C)C","-","127","midnighter","published","inactive","-"
"COC1=CC(O)=C2C(=O)C3=CC(O)=CC=C3OC2=C1","-","128","midnighter","published","active","-"
"CCCCCCCC\C=C\CCCCCCCC(O)=O","-","129","midnighter","published","inactive","-"
"CN(C)C(=S)SNCCNSC(=S)N(C)C","-","130","midnighter","published","active","-"
"CCOC(=O)C1C(C=C(C)C)C1(C)C","-","131","midnighter","published","inactive","-"
"NC1=CC=C2N=C3C(OC2=C1)=CC(=N)C1=CC=CC=C31","-","132","midnighter","published","active","-"
"CN1C=CN(CCC[N+]2=CC=C(C=C2)C(N)=O)C1\C=N\O","-","133","midnighter","published","inactive","-"
"NC1=CC=C2C(=O)NSC2=C1","-","134","midnighter","published","inactive","-"
"CNC(=O)C1=CC=CC(NCC(=O)NCCC2=CC=C(OC)C(OC)=C2)=C1","-","135","midnighter","published","inactive","-"
"OCC#N","-","136","midnighter","published","inactive","-"
"NC1=CC=C(OC2=CC=C(N)C(N)=C2)C=C1","-","137","midnighter","published","active","-"
"OC(=O)[C@@H]1CSCN1","-","138","midnighter","published","inactive","-"
"CC1=CN=C2C=CC=CC2=N1","-","139","midnighter","published","inactive","-"
"CCC1(O)CC2CN(C1)CCC1=C(NC3=C1C=CC=C3)C(C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C=O)C1C22CCN3CC=CC(CC)(C23)C(OC(C)=O)C1(O)C(=O)OC","-","140","midnighter","published","inactive","-"
"CC1=CC=C2C(CO)=C3C=CC4=C(C=CC=C4)C3=NC2=C1","-","141","midnighter","published","inactive","-"
"COC1=CC(O)=C2C(=O)C(O)=C(OC2=C1)C1=CC=C(O)C(O)=C1","-","142","midnighter","published","active","-"
"CC1=CC2=C(C3=C(N2)C=C(C)C2=C3C=CC=C2)C2=C1C=CC=C2","-","143","midnighter","published","active","-"
"C=CCCC1CO1","-","144","midnighter","published","active","-"
"COC1=CC2=C(CCC2=O)C2=C1C1=C(C=CC=C1)C=C2","-","145","midnighter","published","active","-"
"OCC1CCCO1","-","146","midnighter","published","inactive","-"
"CN(C)C1=CC=C(C=C1)N=NC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1","-","147","midnighter","published","inactive","-"
"CCN(CC)[N+](O)=NO","-","148","midnighter","published","active","-"
"CC1=CC=C2C(=O)C3=CC=CC4=C3C2=C1C=C4","-","149","midnighter","published","active","-"
"CCC1=CC=C(NC(=O)C2=CSC(=C2)N(=O)=O)C=C1","-","150","midnighter","published","active","-"
"CCOP(=O)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C","-","151","midnighter","published","active","-"
"CC(=O)OC1C2OC(=O)C(OC(C)=O)C2OC1=O","-","152","midnighter","published","inactive","-"
"CC12OOC1(CO)OC1=CC=CC=C21","-","153","midnighter","published","inactive","-"
"ClC1=C(Cl)C(=O)NC1=O","-","154","midnighter","published","active","-"
